I	449	*	6	45	40.8	+	71	20	37	12.5
I	450	*	6	52	12.3	+	74	25	39	13.9
I	451	*	6	52	51.8	+	74	28	48	13.8
I	452	*	6	48	39.0	-	16	54	4	
I	453	*	6	49	11.5	-	16	54	23	
I	454	*	6	51	6.2	+	12	55	21	13.4
I	455	*	7	34	57.7	+	85	32	16	13.3
I	456	*	7	0	17.4	-	30	9	47	11.9
I	457	*	7	9	28.3	+	50	9	11	14.8
I	458	*	7	10	33.7	+	50	7	11	13.5
I	459	*	7	10	38.6	+	50	10	40	14.5
I	460	*	7	10	44.1	+	50	12	8	14.6
I	461	*	7	10	45.0	+	50	4	53	14.9
I	462	*	7	10	55.7	+	50	10	52	
I	463	*	7	11	0.9	+	50	7	10	15.0
I	464	*	7	11	4.5	+	50	8	10	13.8
I	465	*	7	11	33.6	+	50	14	56	13.7
I	466	*	7	8	38.9	-	4	19	2	
I	467	*	7	30	17.8	+	79	52	21	12.6
I	468	*	7	17	18.9	-	13	13	7	
I	469	*	7	55	59.3	+	85	9	31	12.7
I	470	*	7	23	31.4	+	46	4	45	
I	471	*	7	43	36.4	+	49	40	5	13.3
I	472	*	7	43	50.2	+	49	36	48	13.4
I	473	*	7	42	24.7	+	9	15	17	
I	474	*	7	46	7.3	+	26	30	16	14.4
I	475	*	7	47	9.2	+	30	29	20	14.5
I	476	*	7	47	16.4	+	26	57	3	14.8
I	477	*	7	52	6.9	+	23	29	1	14.4
I	478	*	7	53	41.6	+	26	29	32	14.4
I	479	*	7	54	22.1	+	27	0	26	14.7
I	480	*	7	55	23.1	+	26	44	32	14.2
I	481	*	7	59	2.8	+	24	9	37	14.4
I	482	*	7	59	47.3	+	25	21	22	14.5
I	483	*	7	59	52.4	+	25	55	30	
I	484	*	8	0	1.0	+	26	39	57	14.6
I	485	*	8	0	19.8	+	26	42	6	14.5
I	486	*	8	0	21.1	+	26	36	48	13.7
I	487	*	7	59	7.2	-	0	38	15	13.1
I	488	*	8	0	49.7	+	25	54	10	
I	489	*	8	1	37.8	+	25	59	48	
I	490	*	8	3	20.1	+	25	48	40	14.8
I	491	*	8	3	55.0	+	26	31	10	14.5
I	492	*	8	5	38.4	+	26	10	3	13.5
I	493	*	8	7	27.6	+	25	8	1	14.1
I	494	*	8	6	24.3	+	1	2	12	13.1
I	495	*	8	8	19.4	+	9	0	52	14.1
I	496	*	8	9	43.9	+	25	52	52	15.2
I	497	*	8	10	6.1	+	24	55	20	14.4
I	498	*	8	9	30.3	+	5	16	50	13.8
I	499	*	8	45	17.3	+	85	44	26	12.5
I	500	*	8	12	39.5	-	16	3	4	12.5
I	501		8	18	47.5	+	24	32	16	14.6
I	501	*	8	18	47.7	+	24	32	14	14.5
I	502	*	8	22	3.6	+	8	45	11	14.7
I	503	*	8	22	10.6	+	3	16	7	13.0
I	504	*	8	22	41.2	+	4	15	43	13.0
I	505	*	8	23	21.6	+	4	22	23	14.0
I	506	*	8	23	30.7	+	4	18	1	13.7
I	507	*	8	25	2.0	-	0	35	28	13.1
I	508	*	8	28	22.3	+	25	7	28	14.0
I	509	*	8	32	3.5	+	24	0	37	13.0
I	510	*	8	32	10.9	-	2	9	44	13.9
I	511	*	8	40	49.7	+	73	29	12	13.4
I	512	*	9	3	49.0	+	85	30	6	12.2
I	513	*	8	33	5.0	-	12	21	18	13.0
I	514	*	8	35	22.3	-	2	2	49	14.1
I	515	*	8	35	31.2	-	1	54	2	14.7
I	516	*	8	35	50.8	-	1	52	16	14.9
I	517	*	8	36	22.0	-	2	3	20	14.6
I	518	*	8	36	7.0	+	0	41	36	
I	519	*	8	40	34.4	+	2	36	43	14.0
I	520	*	8	53	42.1	+	73	29	27	11.7
I	521	*	8	46	44.2	+	2	32	18	14.1
I	522	*	8	54	34.8	+	57	10	0	13.0
I	523	*	8	53	11.2	+	9	8	54	13.1
I	524	*	8	58	12.8	-	19	11	29	13.9
I	525	*	9	1	22.5	-	1	51	11	14.1
I	526	*	9	2	40.7	+	10	50	32	14.4
I	527	*	9	9	41.8	+	37	36	7	13.3
I	528	*	9	9	22.5	+	15	47	45	14.1
I	529	*	9	18	32.9	+	73	45	35	11.9
I	530	*	9	15	17.1	+	11	53	10	13.1
I	531	*	9	17	50.8	-	0	16	41	13.5
I	532	*	9	19	3.0	-	16	45	18	
I	533	*	9	20	23.3	-	3	59	29	14.7
I	534	*	9	21	15.6	+	3	9	1	14.1
I	535	*	9	22	16.2	-	1	2	24	14.2
I	536	*	9	24	40.0	+	25	6	37	14.4
I	537	*	9	25	22.5	-	12	23	28	13.1
